country,brand_name,months_postgx,n_gxs
COUNTRY_PHARMACY_ID,R-2272,10,1.0
COUNTRY_PHARMACY_ID,R-2272,11,1.0
COUNTRY_PHARMACY_ID,R-2279,0,1.0
COUNTRY_PHARMACY_ID,R-2279,1,1.0
COUNTRY_PHARMACY_ID,R-2279,2,1.0
COUNTRY_PHARMACY_ID,R-2279,3,1.0
COUNTRY_PHARMACY_ID,R-2279,4,1.0
COUNTRY_PHARMACY_ID,R-2280,0,1.0
COUNTRY_PHARMACY_ID,R-2280,1,1.0
COUNTRY_PHARMACY_ID,R-2280,2,1.0
COUNTRY_PHARMACY_ID,R-2280,3,1.0
COUNTRY_PHARMACY_ID,R-2280,4,1.0
COUNTRY_PHARMACY_ID,R-2280,5,1.0
COUNTRY_PHARMACY_ID,R-2280,6,1.0
COUNTRY_PHARMACY_ID,R-2280,7,1.0
COUNTRY_PHARMACY_ID,R-2280,8,1.0
COUNTRY_PHARMACY_ID,R-2280,9,1.0
COUNTRY_PHARMACY_ID,R-2280,10,1.0
COUNTRY_PHARMACY_ID,R-2280,11,1.0
COUNTRY_PHARMACY_ID,R-2282,0,1.0
COUNTRY_PHARMACY_ID,R-2282,1,1.0
COUNTRY_PHARMACY_ID,R-2282,2,1.0
COUNTRY_PHARMACY_ID,R-2282,3,1.0
COUNTRY_PHARMACY_ID,R-2282,4,1.0
COUNTRY_PHARMACY_ID,R-2282,5,1.0
COUNTRY_PHARMACY_ID,R-2282,6,1.0
COUNTRY_PHARMACY_ID,R-2282,7,1.0
COUNTRY_PHARMACY_ID,R-2282,8,1.0
COUNTRY_PHARMACY_ID,R-2282,9,1.0
COUNTRY_PHARMACY_ID,R-2295,0,1.0
COUNTRY_PHARMACY_ID,R-2295,1,1.0
COUNTRY_PHARMACY_ID,R-2295,2,1.0
COUNTRY_PHARMACY_ID,R-2295,3,1.0
COUNTRY_PHARMACY_ID,R-2295,4,1.0
COUNTRY_PHARMACY_ID,R-2295,5,1.0
COUNTRY_PHARMACY_ID,R-2295,6,1.0
COUNTRY_PHARMACY_ID,R-2295,7,1.0
COUNTRY_PHARMACY_ID,R-2295,8,1.0
COUNTRY_PHARMACY_ID,R-2295,9,1.0
COUNTRY_PHARMACY_ID,R-2295,10,1.0
COUNTRY_PHARMACY_ID,R-2295,11,1.0
COUNTRY_PHARMACY_ID,R-2307,0,1.0
COUNTRY_PHARMACY_ID,R-2307,1,1.0
COUNTRY_PHARMACY_ID,R-2308,0,1.0
COUNTRY_PHARMACY_ID,R-2308,1,1.0
COUNTRY_PHARMACY_ID,R-2309,0,1.0
COUNTRY_PHARMACY_ID,R-2309,1,1.0
COUNTRY_PHARMACY_ID,R-2309,2,1.0
COUNTRY_PHARMACY_ID,R-2309,3,1.0
COUNTRY_PHARMACY_ID,R-2309,4,1.0
COUNTRY_PHARMACY_ID,R-2309,5,1.0
COUNTRY_PHARMACY_ID,R-2309,6,1.0
COUNTRY_PHARMACY_ID,R-2309,7,1.0
COUNTRY_PHARMACY_ID,R-2309,8,1.0
COUNTRY_PHARMACY_ID,R-2310,0,1.0
COUNTRY_PHARMACY_ID,R-2310,1,1.0
COUNTRY_PHARMACY_ID,R-2310,2,1.0
COUNTRY_PHARMACY_ID,R-2310,3,1.0
COUNTRY_PHARMACY_ID,R-2314,0,1.0
COUNTRY_PHARMACY_ID,R-2314,1,1.0
COUNTRY_PHARMACY_ID,R-2314,2,1.0
COUNTRY_PHARMACY_ID,R-2314,3,1.0
COUNTRY_PHARMACY_ID,R-2314,4,1.0
COUNTRY_PHARMACY_ID,R-2314,5,1.0
COUNTRY_PHARMACY_ID,R-2314,6,1.0
COUNTRY_PHARMACY_ID,R-2314,7,1.0
COUNTRY_PHARMACY_ID,R-2314,8,1.0
COUNTRY_PHARMACY_ID,R-2314,9,1.0
COUNTRY_PHARMACY_ID,R-2314,10,1.0
COUNTRY_PHARMACY_ID,R-2314,11,1.0
COUNTRY_PHARMACY_ID,R-2328,0,1.0
COUNTRY_PHARMACY_ID,R-2328,1,1.0
COUNTRY_PHARMACY_ID,R-2328,2,1.0
COUNTRY_PHARMACY_ID,R-2328,3,1.0
COUNTRY_PHARMACY_ID,R-2328,4,1.0
COUNTRY_PHARMACY_ID,R-2328,5,1.0
COUNTRY_PHARMACY_ID,R-2328,6,1.0
COUNTRY_PHARMACY_ID,R-2328,7,1.0
COUNTRY_PHARMACY_ID,R-2328,8,1.0
COUNTRY_PHARMACY_ID,R-2328,9,1.0
COUNTRY_PHARMACY_ID,R-2328,10,1.0
COUNTRY_PHARMACY_ID,R-2329,0,1.0
COUNTRY_PHARMACY_ID,R-2329,1,1.0
COUNTRY_PHARMACY_ID,R-2329,2,1.0
COUNTRY_PHARMACY_ID,R-2329,3,1.0
COUNTRY_PHARMACY_ID,R-2329,4,1.0
COUNTRY_PHARMACY_ID,R-2329,5,1.0
COUNTRY_PHARMACY_ID,R-2329,6,1.0
COUNTRY_PHARMACY_ID,R-2329,7,1.0
COUNTRY_PHARMACY_ID,R-2329,8,1.0
COUNTRY_PHARMACY_ID,R-2329,9,1.0
COUNTRY_PHARMACY_ID,R-2329,10,1.0
COUNTRY_PHARMACY_ID,R-2329,11,1.0
COUNTRY_PHARMACY_ID,R-2333,0,1.0
COUNTRY_PHARMACY_ID,R-2340,0,1.0
COUNTRY_PHARMACY_ID,R-2340,1,1.0
COUNTRY_PHARMACY_ID,R-2340,2,1.0
COUNTRY_PHARMACY_ID,R-2340,3,1.0
COUNTRY_PHARMACY_ID,R-2340,4,1.0
COUNTRY_PHARMACY_ID,R-2340,5,1.0
COUNTRY_PHARMACY_ID,R-2340,6,1.0
COUNTRY_PHARMACY_ID,R-2340,7,1.0
COUNTRY_PHARMACY_ID,R-2340,8,1.0
COUNTRY_PHARMACY_ID,R-2340,9,1.0
COUNTRY_PHARMACY_ID,R-2340,10,1.0
COUNTRY_PHARMACY_ID,R-2340,11,1.0
COUNTRY_PHARMACY_ID,R-2343,0,1.0
COUNTRY_PHARMACY_ID,R-2343,1,1.0
COUNTRY_PHARMACY_ID,R-2343,2,1.0
COUNTRY_PHARMACY_ID,R-2343,3,1.0
COUNTRY_PHARMACY_ID,R-2343,4,1.0
COUNTRY_PHARMACY_ID,R-2343,5,1.0
COUNTRY_PHARMACY_ID,R-2346,0,1.0
COUNTRY_PHARMACY_ID,R-2346,1,1.0
COUNTRY_PHARMACY_ID,R-2346,2,1.0
COUNTRY_PHARMACY_ID,R-2346,3,1.0
COUNTRY_PHARMACY_ID,R-2346,4,1.0
COUNTRY_PHARMACY_ID,R-2346,5,1.0
COUNTRY_PHARMACY_ID,R-2346,6,1.0
COUNTRY_PHARMACY_ID,R-2346,7,1.0
COUNTRY_PHARMACY_ID,R-2346,8,1.0
COUNTRY_PHARMACY_ID,R-2351,0,1.0
COUNTRY_PHARMACY_ID,R-2351,1,1.0
COUNTRY_PHARMACY_ID,R-2351,2,1.0
COUNTRY_PHARMACY_ID,R-2351,3,1.0
COUNTRY_PHARMACY_ID,R-2351,4,1.0
COUNTRY_PHARMACY_ID,R-2353,0,1.0
COUNTRY_PHARMACY_ID,R-2355,0,1.0
COUNTRY_PHARMACY_ID,R-2357,0,1.0
COUNTRY_PHARMACY_ID,R-2357,1,1.0
COUNTRY_PHARMACY_ID,R-2357,2,1.0
COUNTRY_PHARMACY_ID,R-2358,0,1.0
COUNTRY_PHARMACY_ID,R-2358,1,1.0
COUNTRY_PHARMACY_ID,R-2358,2,1.0
COUNTRY_PHARMACY_ID,R-2358,3,1.0
COUNTRY_PHARMACY_ID,R-2358,4,1.0
COUNTRY_PHARMACY_ID,R-2362,0,1.0
COUNTRY_PHARMACY_ID,R-2362,1,1.0
COUNTRY_PHARMACY_ID,R-2362,2,1.0
COUNTRY_PHARMACY_ID,R-2362,3,1.0
COUNTRY_PHARMACY_ID,R-2362,4,1.0
COUNTRY_PHARMACY_ID,R-2362,5,1.0
COUNTRY_PHARMACY_ID,R-2362,6,1.0
COUNTRY_PHARMACY_ID,R-2362,7,1.0
COUNTRY_PHARMACY_ID,R-2362,8,1.0
COUNTRY_PHARMACY_ID,R-2362,9,1.0
COUNTRY_PHARMACY_ID,R-2362,10,1.0
COUNTRY_PHARMACY_ID,R-2367,0,1.0
COUNTRY_PHARMACY_ID,R-2373,0,1.0
COUNTRY_PHARMACY_ID,R-2373,1,1.0
COUNTRY_PHARMACY_ID,R-2373,2,1.0
COUNTRY_PHARMACY_ID,R-2373,3,1.0
COUNTRY_PHARMACY_ID,R-2373,4,1.0
COUNTRY_PHARMACY_ID,R-2373,5,1.0
COUNTRY_PHARMACY_ID,R-2373,6,1.0
COUNTRY_PHARMACY_ID,R-2373,7,1.0
COUNTRY_PHARMACY_ID,R-2373,8,1.0
COUNTRY_PHARMACY_ID,R-2373,9,1.0
COUNTRY_PHARMACY_ID,R-2374,0,1.0
COUNTRY_PHARMACY_ID,R-2374,1,1.0
COUNTRY_PHARMACY_ID,R-2374,2,1.0
COUNTRY_PHARMACY_ID,R-2374,3,1.0
COUNTRY_PHARMACY_ID,R-2374,4,1.0
COUNTRY_PHARMACY_ID,R-2378,0,1.0
COUNTRY_PHARMACY_ID,R-2378,1,1.0
COUNTRY_PHARMACY_ID,R-2378,2,1.0
COUNTRY_PHARMACY_ID,R-2378,3,1.0
COUNTRY_PHARMACY_ID,R-2378,4,1.0
COUNTRY_PHARMACY_ID,R-2378,5,1.0
COUNTRY_PHARMACY_ID,R-2378,6,1.0
COUNTRY_PHARMACY_ID,R-2378,7,1.0
COUNTRY_PHARMACY_ID,R-2378,8,1.0
COUNTRY_PHARMACY_ID,R-2378,9,1.0
COUNTRY_PHARMACY_ID,R-2378,10,1.0
COUNTRY_PHARMACY_ID,R-2378,11,1.0
COUNTRY_PHARMACY_ID,R-2380,0,1.0
COUNTRY_PHARMACY_ID,R-2380,1,1.0
COUNTRY_PHARMACY_ID,R-2380,2,1.0
COUNTRY_PHARMACY_ID,R-2380,3,1.0
COUNTRY_PHARMACY_ID,R-2380,4,1.0
COUNTRY_PHARMACY_ID,R-2380,5,1.0
COUNTRY_PHARMACY_ID,R-2380,6,1.0
COUNTRY_PHARMACY_ID,R-2382,0,1.0
COUNTRY_PHARMACY_ID,R-2382,1,1.0
COUNTRY_PHARMACY_ID,R-2382,2,1.0
COUNTRY_PHARMACY_ID,R-2386,0,1.0
COUNTRY_PHARMACY_ID,R-2386,1,1.0
COUNTRY_PHARMACY_ID,R-2386,2,1.0
COUNTRY_PHARMACY_ID,R-2386,3,1.0
COUNTRY_PHARMACY_ID,R-2388,0,1.0
COUNTRY_PHARMACY_ID,R-2388,1,1.0
COUNTRY_PHARMACY_ID,R-2388,2,1.0
COUNTRY_PHARMACY_ID,R-2389,0,1.0
COUNTRY_PHARMACY_ID,R-2389,1,1.0
COUNTRY_PHARMACY_ID,R-2389,2,1.0
COUNTRY_PHARMACY_ID,R-2389,3,1.0
COUNTRY_PHARMACY_ID,R-2389,4,1.0
COUNTRY_PHARMACY_ID,R-2389,5,1.0
COUNTRY_PHARMACY_ID,R-2389,6,1.0
COUNTRY_PHARMACY_ID,R-2389,7,1.0
COUNTRY_PHARMACY_ID,R-2392,0,1.0
COUNTRY_PHARMACY_ID,R-2392,1,1.0
COUNTRY_PHARMACY_ID,R-2392,2,1.0
COUNTRY_PHARMACY_ID,R-2393,0,1.0
COUNTRY_PHARMACY_ID,R-2393,1,1.0
COUNTRY_PHARMACY_ID,R-2395,0,1.0
COUNTRY_PHARMACY_ID,R-2395,1,1.0
COUNTRY_PHARMACY_ID,R-2395,2,1.0
COUNTRY_PHARMACY_ID,R-2395,3,1.0
COUNTRY_PHARMACY_ID,R-2395,4,1.0
COUNTRY_PHARMACY_ID,R-2395,5,1.0
COUNTRY_PHARMACY_ID,R-2395,6,1.0
COUNTRY_PHARMACY_ID,R-2395,7,1.0
COUNTRY_PHARMACY_ID,R-2395,8,1.0
COUNTRY_PHARMACY_ID,R-2395,9,1.0
COUNTRY_PHARMACY_ID,R-2396,0,1.0
COUNTRY_PHARMACY_ID,R-2396,1,1.0
COUNTRY_PHARMACY_ID,R-2396,2,1.0
COUNTRY_PHARMACY_ID,R-2396,3,1.0
COUNTRY_PHARMACY_ID,R-2396,4,1.0
COUNTRY_PHARMACY_ID,R-2396,5,1.0
COUNTRY_PHARMACY_ID,R-2396,6,1.0
COUNTRY_PHARMACY_ID,R-2396,7,1.0
COUNTRY_PHARMACY_ID,R-2396,8,1.0
COUNTRY_PHARMACY_ID,R-2396,9,1.0
COUNTRY_PHARMACY_ID,R-2396,10,1.0
COUNTRY_PHARMACY_ID,R-2398,0,1.0
COUNTRY_PHARMACY_ID,R-2398,1,1.0
COUNTRY_PHARMACY_ID,R-2406,0,1.0
COUNTRY_PHARMACY_ID,R-2406,1,1.0
COUNTRY_PHARMACY_ID,R-2406,2,1.0
COUNTRY_PHARMACY_ID,R-2406,3,1.0
COUNTRY_PHARMACY_ID,R-2409,0,1.0
COUNTRY_PHARMACY_ID,R-2409,1,1.0
COUNTRY_PHARMACY_ID,R-2412,0,1.0
COUNTRY_PHARMACY_ID,R-2414,0,1.0
COUNTRY_PHARMACY_ID,R-2414,1,1.0
COUNTRY_PHARMACY_ID,R-2414,2,1.0
COUNTRY_PHARMACY_ID,R-2414,3,1.0
COUNTRY_PHARMACY_ID,R-2414,4,1.0
COUNTRY_PHARMACY_ID,R-2414,5,1.0
COUNTRY_PHARMACY_ID,R-2415,0,1.0
COUNTRY_PHARMACY_ID,R-2415,1,1.0
COUNTRY_PHARMACY_ID,R-2415,2,1.0
COUNTRY_PHARMACY_ID,R-2415,3,1.0
COUNTRY_PHARMACY_ID,R-2415,4,1.0
COUNTRY_PHARMACY_ID,R-2415,5,1.0
COUNTRY_PHARMACY_ID,R-2415,6,1.0
COUNTRY_PHARMACY_ID,R-2415,7,1.0
COUNTRY_PHARMACY_ID,R-2415,8,1.0
COUNTRY_PHARMACY_ID,R-2415,9,1.0
COUNTRY_PHARMACY_ID,R-2415,10,1.0
COUNTRY_PHARMACY_ID,R-2423,0,1.0
COUNTRY_PHARMACY_ID,R-2423,1,1.0
COUNTRY_PHARMACY_ID,R-2424,0,1.0
COUNTRY_PHARMACY_ID,R-2424,1,1.0
COUNTRY_PHARMACY_ID,R-2424,2,1.0
COUNTRY_PHARMACY_ID,R-2424,3,1.0
COUNTRY_PHARMACY_ID,R-2424,4,1.0
COUNTRY_PHARMACY_ID,R-2424,5,1.0
COUNTRY_PHARMACY_ID,R-2424,6,1.0
COUNTRY_PHARMACY_ID,R-2426,0,1.0
COUNTRY_PHARMACY_ID,R-2427,0,1.0
COUNTRY_PHARMACY_ID,R-2427,1,1.0
COUNTRY_PHARMACY_ID,R-2430,0,1.0
COUNTRY_PHARMACY_ID,R-2430,1,1.0
COUNTRY_PHARMACY_ID,R-2431,0,1.0
COUNTRY_PHARMACY_ID,R-2431,1,1.0
COUNTRY_PHARMACY_ID,R-2431,2,1.0
COUNTRY_PHARMACY_ID,R-2431,3,1.0
COUNTRY_PHARMACY_ID,R-2431,4,1.0
COUNTRY_PHARMACY_ID,R-2431,5,1.0
COUNTRY_PHARMACY_ID,R-2431,6,1.0
COUNTRY_PHARMACY_ID,R-2431,7,1.0
COUNTRY_PHARMACY_ID,R-2431,8,1.0
COUNTRY_PHARMACY_ID,R-2431,9,1.0
COUNTRY_PHARMACY_ID,R-2431,10,1.0
COUNTRY_PHARMACY_ID,R-2431,11,1.0
COUNTRY_PHARMACY_ID,R-2434,0,1.0
COUNTRY_PHARMACY_ID,R-2434,1,1.0
COUNTRY_PHARMACY_ID,R-2434,2,1.0
COUNTRY_PHARMACY_ID,R-2434,3,1.0
COUNTRY_PHARMACY_ID,R-2434,4,1.0
COUNTRY_PHARMACY_ID,R-2434,5,1.0
COUNTRY_PHARMACY_ID,R-2434,6,1.0
COUNTRY_PHARMACY_ID,R-2434,7,1.0
COUNTRY_PHARMACY_ID,R-2434,8,1.0
COUNTRY_PHARMACY_ID,R-2434,9,1.0
COUNTRY_PHARMACY_ID,R-2434,10,1.0
COUNTRY_PHARMACY_ID,R-2446,0,1.0
COUNTRY_PHARMACY_ID,R-2446,1,1.0
COUNTRY_PHARMACY_ID,R-2446,2,1.0
COUNTRY_PHARMACY_ID,R-2446,3,1.0
COUNTRY_PHARMACY_ID,R-2447,0,1.0
COUNTRY_PHARMACY_ID,R-2447,1,1.0
COUNTRY_PHARMACY_ID,R-2447,2,1.0
COUNTRY_PHARMACY_ID,R-2447,3,1.0
COUNTRY_PHARMACY_ID,R-2447,4,1.0
COUNTRY_PHARMACY_ID,R-2447,5,1.0
COUNTRY_PHARMACY_ID,R-2447,6,1.0
COUNTRY_PHARMACY_ID,R-2450,0,1.0
COUNTRY_PHARMACY_ID,R-2450,1,1.0
COUNTRY_PHARMACY_ID,R-2450,2,1.0
COUNTRY_PHARMACY_ID,R-2450,3,1.0
COUNTRY_PHARMACY_ID,R-2452,0,1.0
COUNTRY_PHARMACY_ID,R-2452,1,1.0
COUNTRY_PHARMACY_ID,R-2452,2,1.0
COUNTRY_PHARMACY_ID,R-2458,0,1.0
COUNTRY_PHARMACY_ID,R-2458,1,1.0
COUNTRY_PHARMACY_ID,R-2458,2,1.0
COUNTRY_PHARMACY_ID,R-2458,3,1.0
COUNTRY_PHARMACY_ID,R-2458,4,1.0
COUNTRY_PHARMACY_ID,R-2458,5,1.0
COUNTRY_PHARMACY_ID,R-2458,6,1.0
COUNTRY_PHARMACY_ID,R-2458,7,1.0
COUNTRY_PHARMACY_ID,R-2458,8,1.0
COUNTRY_PHARMACY_ID,R-2458,9,1.0
COUNTRY_PHARMACY_ID,R-2463,0,1.0
COUNTRY_PHARMACY_ID,R-2463,1,1.0
COUNTRY_PHARMACY_ID,R-2463,2,1.0
COUNTRY_PHARMACY_ID,R-2463,3,1.0
COUNTRY_PHARMACY_ID,R-2463,4,1.0
COUNTRY_PHARMACY_ID,R-2463,5,1.0
COUNTRY_PHARMACY_ID,R-2463,6,1.0
COUNTRY_PHARMACY_ID,R-2463,7,1.0
COUNTRY_PHARMACY_ID,R-2463,8,1.0
COUNTRY_PHARMACY_ID,R-2464,0,1.0
COUNTRY_PHARMACY_ID,R-2464,1,1.0
COUNTRY_PHARMACY_ID,R-2464,2,1.0
COUNTRY_PHARMACY_ID,R-2464,3,1.0
COUNTRY_PHARMACY_ID,R-2464,4,1.0
COUNTRY_PHARMACY_ID,R-2464,5,1.0
COUNTRY_PHARMACY_ID,R-2464,6,1.0
COUNTRY_PHARMACY_ID,R-2464,7,1.0
COUNTRY_PHARMACY_ID,R-2464,8,1.0
COUNTRY_PHARMACY_ID,R-2464,9,1.0
COUNTRY_PHARMACY_ID,R-2464,10,1.0
COUNTRY_PHARMACY_ID,R-2465,0,1.0
COUNTRY_PHARMACY_ID,R-2465,1,1.0
COUNTRY_PHARMACY_ID,R-2466,0,1.0
COUNTRY_PHARMACY_ID,R-2466,1,1.0
COUNTRY_PHARMACY_ID,R-2466,2,1.0
COUNTRY_PHARMACY_ID,R-2466,3,1.0
COUNTRY_PHARMACY_ID,R-2466,4,1.0
COUNTRY_PHARMACY_ID,R-2466,5,1.0
COUNTRY_PHARMACY_ID,R-2466,6,1.0
COUNTRY_PHARMACY_ID,R-2466,7,1.0
COUNTRY_PHARMACY_ID,R-2466,8,1.0
COUNTRY_PHARMACY_ID,R-2466,9,1.0
COUNTRY_PHARMACY_ID,R-2466,10,1.0
COUNTRY_PHARMACY_ID,R-2466,11,1.0
COUNTRY_PHARMACY_ID,R-2467,0,1.0
COUNTRY_PHARMACY_ID,R-2467,1,1.0
COUNTRY_PHARMACY_ID,R-2467,2,1.0
COUNTRY_PHARMACY_ID,R-2467,3,1.0
COUNTRY_PHARMACY_ID,R-2467,4,1.0
COUNTRY_PHARMACY_ID,R-2467,5,1.0
COUNTRY_PHARMACY_ID,R-2467,6,1.0
COUNTRY_PHARMACY_ID,R-2467,7,1.0
COUNTRY_PHARMACY_ID,R-2467,8,1.0
COUNTRY_PHARMACY_ID,R-2467,9,1.0
COUNTRY_PHARMACY_ID,R-2467,10,1.0
COUNTRY_PHARMACY_ID,R-2467,11,1.0
COUNTRY_PHARMACY_ID,R-2468,0,1.0
COUNTRY_PHARMACY_ID,R-2468,1,1.0
COUNTRY_PHARMACY_ID,R-2468,2,1.0
COUNTRY_PHARMACY_ID,R-2468,3,1.0
COUNTRY_PHARMACY_ID,R-2468,4,1.0
COUNTRY_PHARMACY_ID,R-2468,5,1.0
COUNTRY_PHARMACY_ID,R-2468,6,1.0
COUNTRY_PHARMACY_ID,R-2468,7,1.0
COUNTRY_PHARMACY_ID,R-2468,8,1.0
COUNTRY_PHARMACY_ID,R-2468,9,1.0
COUNTRY_PHARMACY_ID,R-2468,10,1.0
COUNTRY_PHARMACY_ID,R-2469,0,1.0
COUNTRY_PHARMACY_ID,R-2469,1,1.0
COUNTRY_PHARMACY_ID,R-2469,2,1.0
COUNTRY_PHARMACY_ID,R-2469,3,1.0
COUNTRY_PHARMACY_ID,R-2469,4,1.0
COUNTRY_PHARMACY_ID,R-2469,5,1.0
COUNTRY_PHARMACY_ID,R-2469,6,1.0
COUNTRY_PHARMACY_ID,R-2469,7,1.0
COUNTRY_PHARMACY_ID,R-2469,8,1.0
COUNTRY_PHARMACY_ID,R-2469,9,1.0
COUNTRY_PHARMACY_ID,R-2469,10,1.0
COUNTRY_PHARMACY_ID,R-2469,11,1.0
COUNTRY_PHARMACY_ID,R-2471,0,1.0
COUNTRY_PHARMACY_ID,R-2471,1,1.0
COUNTRY_PHARMACY_ID,R-2471,2,1.0
COUNTRY_PHARMACY_ID,R-2475,0,1.0
COUNTRY_PHARMACY_ID,R-2478,0,1.0
COUNTRY_PHARMACY_ID,R-2480,0,1.0
COUNTRY_PHARMACY_ID,R-2480,1,1.0
COUNTRY_PHARMACY_ID,R-2480,2,1.0
COUNTRY_PHARMACY_ID,R-2480,3,1.0
COUNTRY_PHARMACY_ID,R-2480,4,1.0
COUNTRY_PHARMACY_ID,R-2480,5,1.0
COUNTRY_PHARMACY_ID,R-2480,6,1.0
COUNTRY_PHARMACY_ID,R-2480,7,1.0
COUNTRY_PHARMACY_ID,R-2480,8,1.0
COUNTRY_PHARMACY_ID,R-2480,9,1.0
COUNTRY_PHARMACY_ID,R-2480,10,1.0
COUNTRY_PHARMACY_ID,R-2480,11,1.0
COUNTRY_PHARMACY_ID,R-2485,0,1.0
COUNTRY_PHARMACY_ID,R-2485,1,1.0
COUNTRY_PHARMACY_ID,R-2485,2,1.0
COUNTRY_PHARMACY_ID,R-2485,3,1.0
COUNTRY_PHARMACY_ID,R-2485,4,1.0
COUNTRY_PHARMACY_ID,R-2485,5,1.0
COUNTRY_PHARMACY_ID,R-2485,6,1.0
COUNTRY_PHARMACY_ID,R-2486,0,1.0
COUNTRY_PHARMACY_ID,R-2486,1,1.0
COUNTRY_PHARMACY_ID,R-2491,0,1.0
COUNTRY_PHARMACY_ID,R-2491,1,1.0
COUNTRY_PHARMACY_ID,R-2491,2,1.0
COUNTRY_PHARMACY_ID,R-2491,3,1.0
COUNTRY_PHARMACY_ID,R-2491,4,1.0
COUNTRY_PHARMACY_ID,R-2491,5,1.0
COUNTRY_PHARMACY_ID,R-2491,6,1.0
COUNTRY_PHARMACY_ID,R-2491,7,1.0
COUNTRY_PHARMACY_ID,R-2491,8,1.0
COUNTRY_PHARMACY_ID,R-2492,0,1.0
COUNTRY_PHARMACY_ID,R-2492,1,1.0
COUNTRY_PHARMACY_ID,R-2492,2,1.0
COUNTRY_PHARMACY_ID,R-2492,3,1.0
COUNTRY_PHARMACY_ID,R-2492,4,1.0
COUNTRY_PHARMACY_ID,R-2492,5,1.0
COUNTRY_PHARMACY_ID,R-2492,6,1.0
COUNTRY_PHARMACY_ID,R-2492,7,1.0
COUNTRY_PHARMACY_ID,R-2492,8,1.0
COUNTRY_PHARMACY_ID,R-2492,9,1.0
COUNTRY_PHARMACY_ID,R-2492,10,1.0
COUNTRY_PHARMACY_ID,R-2492,11,1.0
COUNTRY_PHARMACY_ID,R-2493,0,1.0
COUNTRY_PHARMACY_ID,R-2493,1,1.0
COUNTRY_PHARMACY_ID,R-2493,2,1.0
COUNTRY_PHARMACY_ID,R-2493,3,1.0
COUNTRY_PHARMACY_ID,R-2493,4,1.0
COUNTRY_PHARMACY_ID,R-2493,5,1.0
COUNTRY_PHARMACY_ID,R-2493,6,1.0
COUNTRY_PHARMACY_ID,R-2493,7,1.0
COUNTRY_PHARMACY_ID,R-2493,8,1.0
COUNTRY_PHARMACY_ID,R-2493,9,1.0
COUNTRY_PHARMACY_ID,R-2493,10,1.0
COUNTRY_PHARMACY_ID,R-2493,11,1.0
COUNTRY_PHARMACY_ID,R-2495,0,1.0
COUNTRY_PHARMACY_ID,R-2495,1,1.0
COUNTRY_PHARMACY_ID,R-2495,2,1.0
COUNTRY_PHARMACY_ID,R-2495,3,1.0
COUNTRY_PHARMACY_ID,R-2495,4,1.0
COUNTRY_PHARMACY_ID,R-2495,5,1.0
COUNTRY_PHARMACY_ID,R-2495,6,1.0
COUNTRY_PHARMACY_ID,R-2495,7,1.0
COUNTRY_PHARMACY_ID,R-2495,8,1.0
COUNTRY_PHARMACY_ID,R-2495,9,1.0
COUNTRY_PHARMACY_ID,R-2495,10,1.0
COUNTRY_PHARMACY_ID,R-2495,11,1.0
COUNTRY_PHARMACY_ID,R-2496,0,1.0
COUNTRY_PHARMACY_ID,R-2496,1,1.0
COUNTRY_PHARMACY_ID,R-2496,2,1.0
COUNTRY_PHARMACY_ID,R-2496,3,1.0
COUNTRY_PHARMACY_ID,R-2496,4,1.0
COUNTRY_PHARMACY_ID,R-2496,5,1.0
COUNTRY_PHARMACY_ID,R-2496,6,1.0
COUNTRY_PHARMACY_ID,R-2496,7,1.0
COUNTRY_PHARMACY_ID,R-2496,8,1.0
COUNTRY_PHARMACY_ID,R-2497,0,1.0
COUNTRY_PHARMACY_ID,R-2497,1,1.0
COUNTRY_PHARMACY_ID,R-2497,2,1.0
COUNTRY_PHARMACY_ID,R-2497,3,1.0
COUNTRY_PHARMACY_ID,R-2497,4,1.0
COUNTRY_PHARMACY_ID,R-2508,0,1.0
COUNTRY_PHARMACY_ID,R-2508,1,1.0
COUNTRY_PHARMACY_ID,R-2508,2,1.0
COUNTRY_PHARMACY_ID,R-2508,3,1.0
COUNTRY_PHARMACY_ID,R-2511,0,1.0
COUNTRY_PHARMACY_ID,R-2511,1,1.0
COUNTRY_PHARMACY_ID,R-2511,2,1.0
COUNTRY_PHARMACY_ID,R-2511,3,1.0
COUNTRY_PHARMACY_ID,R-2511,4,1.0
COUNTRY_PHARMACY_ID,R-2511,5,1.0
COUNTRY_PHARMACY_ID,R-2511,6,1.0
COUNTRY_PHARMACY_ID,R-2511,7,1.0
COUNTRY_PHARMACY_ID,R-2511,8,1.0
COUNTRY_PHARMACY_ID,R-2511,9,1.0
COUNTRY_PHARMACY_ID,R-2511,10,1.0
COUNTRY_PHARMACY_ID,R-2511,11,1.0
COUNTRY_PHARMACY_ID,R-2512,0,1.0
COUNTRY_PHARMACY_ID,R-2512,1,1.0
COUNTRY_PHARMACY_ID,R-2522,0,1.0
COUNTRY_PHARMACY_ID,R-2523,0,1.0
COUNTRY_PHARMACY_ID,R-2526,0,1.0
COUNTRY_PHARMACY_ID,R-2529,0,1.0
COUNTRY_PHARMACY_ID,R-2529,1,1.0
COUNTRY_PHARMACY_ID,R-2529,2,1.0
COUNTRY_PHARMACY_ID,R-2529,3,1.0
COUNTRY_PHARMACY_ID,R-2531,0,1.0
COUNTRY_PHARMACY_ID,R-2531,1,1.0
COUNTRY_PHARMACY_ID,R-2531,2,1.0
