country,brand_name,month,months_postgx,volume
COUNTRY_PHARMACY_ID,R-3165,Feb,1,4.0
COUNTRY_PHARMACY_ID,R-3165,Mar,2,4.0
COUNTRY_PHARMACY_ID,R-3165,Apr,3,1.0
COUNTRY_PHARMACY_ID,R-3165,May,4,3.0
COUNTRY_PHARMACY_ID,R-3165,Jun,5,5.0
COUNTRY_PHARMACY_ID,R-3165,Jul,6,4.0
COUNTRY_PHARMACY_ID,R-3165,Aug,7,3.0
COUNTRY_PHARMACY_ID,R-3165,Sep,8,2.0
COUNTRY_PHARMACY_ID,R-3165,Oct,9,2.0
COUNTRY_PHARMACY_ID,R-3165,Nov,10,3.0
COUNTRY_PHARMACY_ID,R-3165,Dec,11,8.0
COUNTRY_PHARMACY_ID,R-3166,Jan,0,2.0
COUNTRY_PHARMACY_ID,R-3166,Mar,1,5.0
COUNTRY_PHARMACY_ID,R-3166,Jun,2,5.0
COUNTRY_PHARMACY_ID,R-3166,Aug,3,3.0
COUNTRY_PHARMACY_ID,R-3166,Sep,4,3.0
COUNTRY_PHARMACY_ID,R-3167,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3167,Feb,1,6.0
COUNTRY_PHARMACY_ID,R-3167,Aug,2,2.0
COUNTRY_PHARMACY_ID,R-3167,Sep,3,15.0
COUNTRY_PHARMACY_ID,R-3167,Oct,4,20.0
COUNTRY_PHARMACY_ID,R-3167,Nov,5,4.0
COUNTRY_PHARMACY_ID,R-3187,May,0,1.0
COUNTRY_PHARMACY_ID,R-3187,Jun,1,1.0
COUNTRY_PHARMACY_ID,R-3190,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3193,Jan,0,5.0
COUNTRY_PHARMACY_ID,R-3194,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3194,Feb,1,5.0
COUNTRY_PHARMACY_ID,R-3194,Mar,2,5.0
COUNTRY_PHARMACY_ID,R-3194,Apr,3,5.0
COUNTRY_PHARMACY_ID,R-3194,May,4,6.0
COUNTRY_PHARMACY_ID,R-3194,Jun,5,3.0
COUNTRY_PHARMACY_ID,R-3194,Jul,6,8.0
COUNTRY_PHARMACY_ID,R-3194,Aug,7,9.0
COUNTRY_PHARMACY_ID,R-3194,Sep,8,4.0
COUNTRY_PHARMACY_ID,R-3194,Oct,9,2.0
COUNTRY_PHARMACY_ID,R-3194,Nov,10,9.0
COUNTRY_PHARMACY_ID,R-3194,Dec,11,12.0
COUNTRY_PHARMACY_ID,R-3195,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3195,Feb,1,7.0
COUNTRY_PHARMACY_ID,R-3195,Mar,2,3.0
COUNTRY_PHARMACY_ID,R-3195,Apr,3,7.0
COUNTRY_PHARMACY_ID,R-3195,May,4,11.0
COUNTRY_PHARMACY_ID,R-3195,Jun,5,3.0
COUNTRY_PHARMACY_ID,R-3195,Jul,6,2.0
COUNTRY_PHARMACY_ID,R-3195,Aug,7,11.0
COUNTRY_PHARMACY_ID,R-3195,Sep,8,7.0
COUNTRY_PHARMACY_ID,R-3195,Oct,9,4.0
COUNTRY_PHARMACY_ID,R-3195,Nov,10,11.0
COUNTRY_PHARMACY_ID,R-3195,Dec,11,8.0
COUNTRY_PHARMACY_ID,R-3197,Jan,0,28.0
COUNTRY_PHARMACY_ID,R-3197,Feb,1,15.0
COUNTRY_PHARMACY_ID,R-3197,Mar,2,20.0
COUNTRY_PHARMACY_ID,R-3197,Aug,3,10.0
COUNTRY_PHARMACY_ID,R-3197,Oct,4,23.0
COUNTRY_PHARMACY_ID,R-3197,Nov,5,17.0
COUNTRY_PHARMACY_ID,R-3199,Jan,0,4.0
COUNTRY_PHARMACY_ID,R-3199,Feb,1,2.0
COUNTRY_PHARMACY_ID,R-3199,Mar,2,7.0
COUNTRY_PHARMACY_ID,R-3199,Apr,3,3.0
COUNTRY_PHARMACY_ID,R-3199,May,4,11.0
COUNTRY_PHARMACY_ID,R-3199,Jun,5,11.0
COUNTRY_PHARMACY_ID,R-3199,Jul,6,6.0
COUNTRY_PHARMACY_ID,R-3199,Aug,7,6.0
COUNTRY_PHARMACY_ID,R-3199,Sep,8,7.0
COUNTRY_PHARMACY_ID,R-3199,Oct,9,4.0
COUNTRY_PHARMACY_ID,R-3199,Nov,10,3.0
COUNTRY_PHARMACY_ID,R-3199,Dec,11,4.0
COUNTRY_PHARMACY_ID,R-3200,Jan,0,8.0
COUNTRY_PHARMACY_ID,R-3200,Mar,1,2.0
COUNTRY_PHARMACY_ID,R-3200,Jun,2,5.0
COUNTRY_PHARMACY_ID,R-3200,Sep,3,1.0
COUNTRY_PHARMACY_ID,R-3202,Feb,0,10.0
COUNTRY_PHARMACY_ID,R-3202,Aug,1,50.0
COUNTRY_PHARMACY_ID,R-3202,Sep,2,30.0
COUNTRY_PHARMACY_ID,R-3202,Oct,3,72.0
COUNTRY_PHARMACY_ID,R-3202,Nov,4,50.0
COUNTRY_PHARMACY_ID,R-3202,Dec,5,20.0
COUNTRY_PHARMACY_ID,R-3211,Jan,0,2.0
COUNTRY_PHARMACY_ID,R-3212,Feb,0,40.0
COUNTRY_PHARMACY_ID,R-3212,Mar,1,45.0
COUNTRY_PHARMACY_ID,R-3212,Apr,2,93.0
COUNTRY_PHARMACY_ID,R-3212,May,3,102.0
COUNTRY_PHARMACY_ID,R-3212,Jun,4,99.0
COUNTRY_PHARMACY_ID,R-3212,Jul,5,100.0
COUNTRY_PHARMACY_ID,R-3212,Aug,6,100.0
COUNTRY_PHARMACY_ID,R-3212,Sep,7,100.0
COUNTRY_PHARMACY_ID,R-3212,Oct,8,235.0
COUNTRY_PHARMACY_ID,R-3212,Nov,9,190.0
COUNTRY_PHARMACY_ID,R-3212,Dec,10,60.0
COUNTRY_PHARMACY_ID,R-3232,Feb,0,2.0
COUNTRY_PHARMACY_ID,R-3236,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3238,Feb,0,10.0
COUNTRY_PHARMACY_ID,R-3238,Mar,1,8.0
COUNTRY_PHARMACY_ID,R-3238,Jun,2,17.0
COUNTRY_PHARMACY_ID,R-3238,Oct,3,15.0
COUNTRY_PHARMACY_ID,R-3244,Jan,0,61.0
COUNTRY_PHARMACY_ID,R-3244,Feb,1,27.0
COUNTRY_PHARMACY_ID,R-3244,Mar,2,3.0
COUNTRY_PHARMACY_ID,R-3244,Apr,3,7.0
COUNTRY_PHARMACY_ID,R-3244,May,4,16.0
COUNTRY_PHARMACY_ID,R-3244,Jun,5,17.0
COUNTRY_PHARMACY_ID,R-3244,Jul,6,9.0
COUNTRY_PHARMACY_ID,R-3244,Aug,7,12.0
COUNTRY_PHARMACY_ID,R-3244,Oct,8,14.0
COUNTRY_PHARMACY_ID,R-3244,Dec,9,8.0
COUNTRY_PHARMACY_ID,R-3247,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3247,Feb,1,1.0
COUNTRY_PHARMACY_ID,R-3247,Mar,2,2.0
COUNTRY_PHARMACY_ID,R-3247,Apr,3,1.0
COUNTRY_PHARMACY_ID,R-3247,May,4,1.0
COUNTRY_PHARMACY_ID,R-3247,Jun,5,2.0
COUNTRY_PHARMACY_ID,R-3247,Jul,6,2.0
COUNTRY_PHARMACY_ID,R-3247,Aug,7,2.0
COUNTRY_PHARMACY_ID,R-3247,Sep,8,4.0
COUNTRY_PHARMACY_ID,R-3247,Oct,9,3.0
COUNTRY_PHARMACY_ID,R-3247,Nov,10,3.0
COUNTRY_PHARMACY_ID,R-3247,Dec,11,1.0
COUNTRY_PHARMACY_ID,R-3249,Mar,0,1.0
COUNTRY_PHARMACY_ID,R-3249,Apr,1,1.0
COUNTRY_PHARMACY_ID,R-3249,Jun,2,1.0
COUNTRY_PHARMACY_ID,R-3250,Mar,0,8.0
COUNTRY_PHARMACY_ID,R-3251,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3251,Apr,1,2.0
COUNTRY_PHARMACY_ID,R-3251,Sep,2,15.0
COUNTRY_PHARMACY_ID,R-3251,Oct,3,15.0
COUNTRY_PHARMACY_ID,R-3251,Nov,4,3.0
COUNTRY_PHARMACY_ID,R-3251,Dec,5,5.0
COUNTRY_PHARMACY_ID,R-3257,May,0,3.0
COUNTRY_PHARMACY_ID,R-3257,Aug,1,9.0
COUNTRY_PHARMACY_ID,R-3257,Dec,2,3.0
COUNTRY_PHARMACY_ID,R-3269,Jan,0,88.0
COUNTRY_PHARMACY_ID,R-3269,Feb,1,163.0
COUNTRY_PHARMACY_ID,R-3269,Mar,2,76.0
COUNTRY_PHARMACY_ID,R-3269,May,3,56.0
COUNTRY_PHARMACY_ID,R-3269,Jun,4,88.0
COUNTRY_PHARMACY_ID,R-3269,Jul,5,30.0
COUNTRY_PHARMACY_ID,R-3269,Aug,6,52.0
COUNTRY_PHARMACY_ID,R-3269,Sep,7,16.0
COUNTRY_PHARMACY_ID,R-3269,Oct,8,61.0
COUNTRY_PHARMACY_ID,R-3269,Nov,9,47.0
COUNTRY_PHARMACY_ID,R-3269,Dec,10,69.0
COUNTRY_PHARMACY_ID,R-3283,Jan,0,16.0
COUNTRY_PHARMACY_ID,R-3283,Feb,1,7.0
COUNTRY_PHARMACY_ID,R-3285,Jan,0,50.0
COUNTRY_PHARMACY_ID,R-3285,Mar,1,10.0
COUNTRY_PHARMACY_ID,R-3285,May,2,30.0
COUNTRY_PHARMACY_ID,R-3285,Jun,3,10.0
COUNTRY_PHARMACY_ID,R-3285,Oct,4,20.0
COUNTRY_PHARMACY_ID,R-3285,Nov,5,10.0
COUNTRY_PHARMACY_ID,R-3285,Dec,6,10.0
COUNTRY_PHARMACY_ID,R-3286,Feb,0,7.0
COUNTRY_PHARMACY_ID,R-3286,Mar,1,5.0
COUNTRY_PHARMACY_ID,R-3286,Apr,2,1.0
COUNTRY_PHARMACY_ID,R-3286,May,3,7.0
COUNTRY_PHARMACY_ID,R-3286,Jul,4,1.0
COUNTRY_PHARMACY_ID,R-3292,Mar,0,35.0
COUNTRY_PHARMACY_ID,R-3292,Apr,1,8.0
COUNTRY_PHARMACY_ID,R-3292,May,2,5.0
COUNTRY_PHARMACY_ID,R-3292,Sep,3,5.0
COUNTRY_PHARMACY_ID,R-3315,Jan,0,45.0
COUNTRY_PHARMACY_ID,R-3315,Feb,1,64.0
COUNTRY_PHARMACY_ID,R-3315,Mar,2,74.0
COUNTRY_PHARMACY_ID,R-3315,Apr,3,55.0
COUNTRY_PHARMACY_ID,R-3315,May,4,67.0
COUNTRY_PHARMACY_ID,R-3315,Jun,5,26.0
COUNTRY_PHARMACY_ID,R-3315,Jul,6,58.0
COUNTRY_PHARMACY_ID,R-3315,Aug,7,50.0
COUNTRY_PHARMACY_ID,R-3315,Sep,8,64.0
COUNTRY_PHARMACY_ID,R-3315,Oct,9,78.0
COUNTRY_PHARMACY_ID,R-3315,Nov,10,128.0
COUNTRY_PHARMACY_ID,R-3315,Dec,11,26.0
COUNTRY_PHARMACY_ID,R-3321,Jan,0,4.0
COUNTRY_PHARMACY_ID,R-3322,Jul,0,2.0
COUNTRY_PHARMACY_ID,R-3322,Sep,1,4.0
COUNTRY_PHARMACY_ID,R-3325,May,0,1.0
COUNTRY_PHARMACY_ID,R-3331,Feb,0,1.0
COUNTRY_PHARMACY_ID,R-3338,Jan,0,15.0
COUNTRY_PHARMACY_ID,R-3338,Mar,1,-15.0
COUNTRY_PHARMACY_ID,R-3338,Jun,2,6.0
COUNTRY_PHARMACY_ID,R-3338,Aug,3,10.0
COUNTRY_PHARMACY_ID,R-3338,Sep,4,32.0
COUNTRY_PHARMACY_ID,R-3338,Oct,5,32.0
COUNTRY_PHARMACY_ID,R-3338,Nov,6,20.0
COUNTRY_PHARMACY_ID,R-3338,Dec,7,10.0
COUNTRY_PHARMACY_ID,R-3339,Jan,0,3.0
COUNTRY_PHARMACY_ID,R-3339,Feb,1,1.0
COUNTRY_PHARMACY_ID,R-3339,Mar,2,1.0
COUNTRY_PHARMACY_ID,R-3339,Apr,3,2.0
COUNTRY_PHARMACY_ID,R-3339,May,4,2.0
COUNTRY_PHARMACY_ID,R-3339,Jun,5,3.0
COUNTRY_PHARMACY_ID,R-3339,Jul,6,2.0
COUNTRY_PHARMACY_ID,R-3363,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3363,Jun,1,1.0
COUNTRY_PHARMACY_ID,R-3366,Jan,0,17.0
COUNTRY_PHARMACY_ID,R-3366,Feb,1,24.0
COUNTRY_PHARMACY_ID,R-3366,Mar,2,28.0
COUNTRY_PHARMACY_ID,R-3366,Apr,3,14.0
COUNTRY_PHARMACY_ID,R-3366,May,4,16.0
COUNTRY_PHARMACY_ID,R-3366,Jun,5,2.0
COUNTRY_PHARMACY_ID,R-3366,Jul,6,5.0
COUNTRY_PHARMACY_ID,R-3366,Aug,7,7.0
COUNTRY_PHARMACY_ID,R-3366,Sep,8,8.0
COUNTRY_PHARMACY_ID,R-3366,Oct,9,8.0
COUNTRY_PHARMACY_ID,R-3366,Nov,10,8.0
COUNTRY_PHARMACY_ID,R-3366,Dec,11,14.0
COUNTRY_PHARMACY_ID,R-3374,Nov,0,1.0
COUNTRY_PHARMACY_ID,R-3375,Jun,0,1.0
COUNTRY_PHARMACY_ID,R-3375,Sep,1,6.0
COUNTRY_PHARMACY_ID,R-3375,Oct,2,1.0
COUNTRY_PHARMACY_ID,R-3375,Nov,3,2.0
COUNTRY_PHARMACY_ID,R-3384,Jun,0,30.0
COUNTRY_PHARMACY_ID,R-3384,Jul,1,15.0
COUNTRY_PHARMACY_ID,R-3384,Nov,2,10.0
COUNTRY_PHARMACY_ID,R-3384,Dec,3,25.0
COUNTRY_PHARMACY_ID,R-3385,Jan,0,2.5
COUNTRY_PHARMACY_ID,R-3385,Feb,1,1.0
COUNTRY_PHARMACY_ID,R-3385,Jun,2,2.0
COUNTRY_PHARMACY_ID,R-3385,Nov,3,0.5
COUNTRY_PHARMACY_ID,R-3385,Dec,4,0.5
COUNTRY_PHARMACY_ID,R-3390,Jan,0,10.0
COUNTRY_PHARMACY_ID,R-3390,Feb,1,4.0
COUNTRY_PHARMACY_ID,R-3390,Mar,2,14.0
COUNTRY_PHARMACY_ID,R-3390,Apr,3,13.0
COUNTRY_PHARMACY_ID,R-3390,May,4,11.0
COUNTRY_PHARMACY_ID,R-3390,Jun,5,15.0
COUNTRY_PHARMACY_ID,R-3390,Jul,6,11.0
COUNTRY_PHARMACY_ID,R-3390,Aug,7,20.0
COUNTRY_PHARMACY_ID,R-3390,Sep,8,9.0
COUNTRY_PHARMACY_ID,R-3390,Oct,9,9.0
COUNTRY_PHARMACY_ID,R-3390,Nov,10,8.0
COUNTRY_PHARMACY_ID,R-3390,Dec,11,5.0
COUNTRY_PHARMACY_ID,R-3391,Feb,0,1.0
COUNTRY_PHARMACY_ID,R-3391,Apr,1,6.0
COUNTRY_PHARMACY_ID,R-3391,Jun,2,1.0
COUNTRY_PHARMACY_ID,R-3391,Oct,3,5.0
COUNTRY_PHARMACY_ID,R-3393,Feb,0,30.0
COUNTRY_PHARMACY_ID,R-3393,Mar,1,10.0
COUNTRY_PHARMACY_ID,R-3393,May,2,10.0
COUNTRY_PHARMACY_ID,R-3393,Jun,3,44.0
COUNTRY_PHARMACY_ID,R-3393,Jul,4,40.0
COUNTRY_PHARMACY_ID,R-3393,Sep,5,3.0
COUNTRY_PHARMACY_ID,R-3393,Oct,6,30.0
COUNTRY_PHARMACY_ID,R-3393,Dec,7,30.0
COUNTRY_PHARMACY_ID,R-3394,Oct,0,30.0
COUNTRY_PHARMACY_ID,R-3395,Jan,0,5.0
COUNTRY_PHARMACY_ID,R-3395,Jun,1,2.0
COUNTRY_PHARMACY_ID,R-3395,Jul,2,3.0
COUNTRY_PHARMACY_ID,R-3395,Aug,3,1.0
COUNTRY_PHARMACY_ID,R-3403,Nov,0,1.0
COUNTRY_PHARMACY_ID,R-3405,Jun,0,1.0
COUNTRY_PHARMACY_ID,R-3406,Mar,0,1.0
COUNTRY_PHARMACY_ID,R-3406,Apr,1,3.0
COUNTRY_PHARMACY_ID,R-3406,Dec,2,1.0
COUNTRY_PHARMACY_ID,R-3407,Mar,0,2.0
COUNTRY_PHARMACY_ID,R-3407,Apr,1,1.0
COUNTRY_PHARMACY_ID,R-3407,Jun,2,2.0
COUNTRY_PHARMACY_ID,R-3407,Aug,3,1.0
COUNTRY_PHARMACY_ID,R-3407,Oct,4,1.0
COUNTRY_PHARMACY_ID,R-3407,Dec,5,2.0
COUNTRY_PHARMACY_ID,R-3408,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-3408,May,1,1.0
COUNTRY_PHARMACY_ID,R-3408,Nov,2,1.0
COUNTRY_PHARMACY_ID,R-3420,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3420,Feb,1,2.0
COUNTRY_PHARMACY_ID,R-3420,Mar,2,3.0
COUNTRY_PHARMACY_ID,R-3420,Apr,3,5.0
COUNTRY_PHARMACY_ID,R-3420,May,4,7.0
COUNTRY_PHARMACY_ID,R-3420,Jun,5,5.0
COUNTRY_PHARMACY_ID,R-3420,Jul,6,5.0
COUNTRY_PHARMACY_ID,R-3420,Aug,7,4.0
COUNTRY_PHARMACY_ID,R-3420,Oct,8,5.0
COUNTRY_PHARMACY_ID,R-3420,Nov,9,7.0
COUNTRY_PHARMACY_ID,R-3420,Dec,10,3.0
COUNTRY_PHARMACY_ID,R-3432,Jun,0,1.0
COUNTRY_PHARMACY_ID,R-3432,Aug,1,4.0
COUNTRY_PHARMACY_ID,R-3432,Oct,2,2.0
COUNTRY_PHARMACY_ID,R-3432,Nov,3,1.0
COUNTRY_PHARMACY_ID,R-3432,Dec,4,3.0
COUNTRY_PHARMACY_ID,R-3433,Mar,0,11.0
COUNTRY_PHARMACY_ID,R-3433,Apr,1,14.0
COUNTRY_PHARMACY_ID,R-3433,May,2,18.0
COUNTRY_PHARMACY_ID,R-3433,Jun,3,28.0
COUNTRY_PHARMACY_ID,R-3433,Jul,4,34.0
COUNTRY_PHARMACY_ID,R-3433,Aug,5,25.0
COUNTRY_PHARMACY_ID,R-3433,Sep,6,21.0
COUNTRY_PHARMACY_ID,R-3433,Oct,7,33.0
COUNTRY_PHARMACY_ID,R-3433,Nov,8,28.0
COUNTRY_PHARMACY_ID,R-3433,Dec,9,35.0
COUNTRY_PHARMACY_ID,R-3434,Jan,0,59.0
COUNTRY_PHARMACY_ID,R-3434,Feb,1,60.0
COUNTRY_PHARMACY_ID,R-3434,Mar,2,53.0
COUNTRY_PHARMACY_ID,R-3434,Apr,3,66.0
COUNTRY_PHARMACY_ID,R-3434,May,4,72.0
COUNTRY_PHARMACY_ID,R-3434,Jun,5,37.0
COUNTRY_PHARMACY_ID,R-3434,Jul,6,44.0
COUNTRY_PHARMACY_ID,R-3434,Aug,7,36.0
COUNTRY_PHARMACY_ID,R-3434,Sep,8,27.0
COUNTRY_PHARMACY_ID,R-3434,Oct,9,22.0
COUNTRY_PHARMACY_ID,R-3434,Nov,10,33.0
COUNTRY_PHARMACY_ID,R-3434,Dec,11,36.0
COUNTRY_PHARMACY_ID,R-3435,Feb,0,13.0
COUNTRY_PHARMACY_ID,R-3435,Mar,1,31.0
COUNTRY_PHARMACY_ID,R-3435,Apr,2,27.0
COUNTRY_PHARMACY_ID,R-3435,May,3,31.0
COUNTRY_PHARMACY_ID,R-3435,Jun,4,36.0
COUNTRY_PHARMACY_ID,R-3435,Jul,5,16.0
COUNTRY_PHARMACY_ID,R-3435,Aug,6,17.0
COUNTRY_PHARMACY_ID,R-3435,Sep,7,11.0
COUNTRY_PHARMACY_ID,R-3435,Oct,8,11.0
COUNTRY_PHARMACY_ID,R-3435,Nov,9,23.0
COUNTRY_PHARMACY_ID,R-3435,Dec,10,6.0
COUNTRY_PHARMACY_ID,R-3444,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-3523,Oct,0,2.0
COUNTRY_PHARMACY_ID,R-3523,Nov,1,4.0
COUNTRY_PHARMACY_ID,R-3523,Dec,2,1.0
COUNTRY_PHARMACY_ID,R-3524,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3524,Mar,1,1.0
COUNTRY_PHARMACY_ID,R-3524,Sep,2,2.0
COUNTRY_PHARMACY_ID,R-3524,Nov,3,1.0
COUNTRY_PHARMACY_ID,R-3535,Mar,0,1.0
COUNTRY_PHARMACY_ID,R-3535,Aug,1,1.0
COUNTRY_PHARMACY_ID,R-3535,Oct,2,2.0
COUNTRY_PHARMACY_ID,R-3535,Dec,3,3.0
COUNTRY_PHARMACY_ID,R-3537,Dec,0,1.0
COUNTRY_PHARMACY_ID,R-3572,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3572,Feb,1,1.0
COUNTRY_PHARMACY_ID,R-3572,May,2,2.0
COUNTRY_PHARMACY_ID,R-3572,Jun,3,1.0
COUNTRY_PHARMACY_ID,R-3572,Jul,4,2.0
COUNTRY_PHARMACY_ID,R-3572,Aug,5,4.0
COUNTRY_PHARMACY_ID,R-3572,Sep,6,1.0
COUNTRY_PHARMACY_ID,R-3572,Oct,7,2.0
COUNTRY_PHARMACY_ID,R-3572,Nov,8,6.0
COUNTRY_PHARMACY_ID,R-3572,Dec,9,3.0
COUNTRY_PHARMACY_ID,R-3582,Jan,0,6.0
COUNTRY_PHARMACY_ID,R-3582,Feb,1,9.0
COUNTRY_PHARMACY_ID,R-3582,Apr,2,4.0
COUNTRY_PHARMACY_ID,R-3582,May,3,8.0
COUNTRY_PHARMACY_ID,R-3582,Jun,4,5.0
COUNTRY_PHARMACY_ID,R-3582,Jul,5,1.0
COUNTRY_PHARMACY_ID,R-3582,Aug,6,6.0
COUNTRY_PHARMACY_ID,R-3582,Sep,7,2.0
COUNTRY_PHARMACY_ID,R-3582,Oct,8,10.0
COUNTRY_PHARMACY_ID,R-3582,Nov,9,18.0
COUNTRY_PHARMACY_ID,R-3582,Dec,10,4.0
COUNTRY_PHARMACY_ID,R-3584,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-3584,Aug,1,1.0
COUNTRY_PHARMACY_ID,R-3585,Aug,0,1.0
COUNTRY_PHARMACY_ID,R-3585,Oct,1,1.0
COUNTRY_PHARMACY_ID,R-3586,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3589,Mar,0,1.0
COUNTRY_PHARMACY_ID,R-3623,Feb,0,1.0
COUNTRY_PHARMACY_ID,R-3623,Mar,1,2.0
COUNTRY_PHARMACY_ID,R-3623,Apr,2,5.0
COUNTRY_PHARMACY_ID,R-3623,May,3,5.0
COUNTRY_PHARMACY_ID,R-3623,Jun,4,6.0
COUNTRY_PHARMACY_ID,R-3623,Jul,5,5.0
COUNTRY_PHARMACY_ID,R-3623,Aug,6,1.0
COUNTRY_PHARMACY_ID,R-3624,Jan,0,2.0
COUNTRY_PHARMACY_ID,R-3624,Feb,1,5.0
COUNTRY_PHARMACY_ID,R-3624,Mar,2,3.0
COUNTRY_PHARMACY_ID,R-3624,Apr,3,5.0
COUNTRY_PHARMACY_ID,R-3624,May,4,7.0
COUNTRY_PHARMACY_ID,R-3624,Aug,5,3.0
COUNTRY_PHARMACY_ID,R-3624,Dec,6,1.0
COUNTRY_PHARMACY_ID,R-3625,Feb,0,2.0
COUNTRY_PHARMACY_ID,R-3625,Apr,1,2.0
COUNTRY_PHARMACY_ID,R-3625,Jun,2,2.0
COUNTRY_PHARMACY_ID,R-3625,Jul,3,3.0
COUNTRY_PHARMACY_ID,R-3625,Aug,4,2.0
COUNTRY_PHARMACY_ID,R-3625,Nov,5,1.0
COUNTRY_PHARMACY_ID,R-3625,Dec,6,1.0
COUNTRY_PHARMACY_ID,R-3630,Nov,0,10.0
COUNTRY_PHARMACY_ID,R-3691,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3693,Feb,0,1.0
COUNTRY_PHARMACY_ID,R-3701,May,0,1.0
COUNTRY_PHARMACY_ID,R-3702,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3703,Feb,0,1.0
COUNTRY_PHARMACY_ID,R-3718,Jan,0,2.0
COUNTRY_PHARMACY_ID,R-3718,Feb,1,1.0
COUNTRY_PHARMACY_ID,R-3718,Dec,2,1.0
COUNTRY_PHARMACY_ID,R-3719,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-3725,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-3725,Sep,1,1.0
COUNTRY_PHARMACY_ID,R-3726,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-3726,Sep,1,1.0
COUNTRY_PHARMACY_ID,R-3736,Jan,0,3.0
COUNTRY_PHARMACY_ID,R-3736,Apr,1,1.0
COUNTRY_PHARMACY_ID,R-3736,May,2,1.0
COUNTRY_PHARMACY_ID,R-3736,Jun,3,7.0
COUNTRY_PHARMACY_ID,R-3736,Jul,4,4.0
COUNTRY_PHARMACY_ID,R-3736,Sep,5,5.0
COUNTRY_PHARMACY_ID,R-3736,Nov,6,1.0
COUNTRY_PHARMACY_ID,R-3736,Dec,7,1.0
COUNTRY_PHARMACY_ID,R-3744,Feb,0,2.0
COUNTRY_PHARMACY_ID,R-3744,Mar,1,2.0
COUNTRY_PHARMACY_ID,R-3746,Nov,0,1.0
COUNTRY_PHARMACY_ID,R-3746,Dec,1,1.0
COUNTRY_PHARMACY_ID,R-3749,May,0,3.0
COUNTRY_PHARMACY_ID,R-3749,Jul,1,1.0
COUNTRY_PHARMACY_ID,R-3749,Aug,2,1.0
COUNTRY_PHARMACY_ID,R-3749,Sep,3,1.0
COUNTRY_PHARMACY_ID,R-3752,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-3752,Sep,1,1.0
COUNTRY_PHARMACY_ID,R-3752,Oct,2,1.0
COUNTRY_PHARMACY_ID,R-3753,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-3753,May,1,1.0
COUNTRY_PHARMACY_ID,R-3753,Jun,2,1.0
COUNTRY_PHARMACY_ID,R-3753,Sep,3,1.0
COUNTRY_PHARMACY_ID,R-3753,Dec,4,1.0
COUNTRY_PHARMACY_ID,R-3761,May,0,1.0
COUNTRY_PHARMACY_ID,R-3761,Sep,1,2.0
COUNTRY_PHARMACY_ID,R-3762,Jan,0,2.0
COUNTRY_PHARMACY_ID,R-3762,May,1,1.0
COUNTRY_PHARMACY_ID,R-3762,Jul,2,1.0
COUNTRY_PHARMACY_ID,R-3762,Aug,3,21.0
COUNTRY_PHARMACY_ID,R-3762,Sep,4,8.0
COUNTRY_PHARMACY_ID,R-3762,Oct,5,28.0
COUNTRY_PHARMACY_ID,R-3762,Nov,6,42.0
COUNTRY_PHARMACY_ID,R-3762,Dec,7,30.0
COUNTRY_PHARMACY_ID,R-3763,May,0,2.0
COUNTRY_PHARMACY_ID,R-3763,Jul,1,2.0
COUNTRY_PHARMACY_ID,R-3763,Aug,2,1.0
COUNTRY_PHARMACY_ID,R-3764,Oct,0,1.0
COUNTRY_PHARMACY_ID,R-3767,Feb,0,1.0
COUNTRY_PHARMACY_ID,R-3767,May,1,2.0
COUNTRY_PHARMACY_ID,R-3767,Jun,2,1.0
COUNTRY_PHARMACY_ID,R-3767,Jul,3,1.0
COUNTRY_PHARMACY_ID,R-3767,Aug,4,2.0
COUNTRY_PHARMACY_ID,R-3767,Sep,5,1.0
COUNTRY_PHARMACY_ID,R-3767,Oct,6,1.0
COUNTRY_PHARMACY_ID,R-3767,Dec,7,2.0
COUNTRY_PHARMACY_ID,R-3780,Jun,0,2.0
COUNTRY_PHARMACY_ID,R-3796,Jan,0,2.0
COUNTRY_PHARMACY_ID,R-3812,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-3812,Oct,1,0.1
COUNTRY_PHARMACY_ID,R-3812,Nov,2,1.0
COUNTRY_PHARMACY_ID,R-3812,Dec,3,6.1
